"","date","QC_pm2.5","QC_temp","wd","ws"
"3465",2018-12-19 10:00:00,13.4,34.3,345,9
"3466",2018-12-19 11:00:00,11.6,36.1,301,9
"3467",2018-12-19 12:00:00,14.7,37,284,7
"3468",2018-12-19 13:00:00,10.1,39.9,293,4
"3469",2018-12-19 14:00:00,9.5,41.1,291,10
"3470",2018-12-19 15:00:00,8.7,41.8,273,15
"3471",2018-12-19 16:00:00,10.1,41.9,63,4
"3472",2018-12-19 17:00:00,10.3,41.2,272,8
"3473",2018-12-19 18:00:00,12.8,40.4,291,6
"3474",2018-12-19 19:00:00,14.5,40.1,290,5
"3475",2018-12-19 20:00:00,11.5,40.1,306,5
"3476",2018-12-19 21:00:00,11.5,39.8,317,6
"3477",2018-12-19 22:00:00,6.3,39.9,304,5
"3478",2018-12-19 23:00:00,6.3,39.4,273,3
"3479",2018-12-20 00:00:00,8.8,38.8,346,3
"3480",2018-12-20 01:00:00,7.5,39,256,3
"3481",2018-12-20 02:00:00,NA,NA,148,1
"3482",2018-12-20 03:00:00,NA,NA,148,4
"3483",2018-12-20 04:00:00,NA,NA,97,4
"3484",2018-12-20 05:00:00,NA,NA,93,6
"3485",2018-12-20 06:00:00,NA,NA,95,5
"3486",2018-12-20 07:00:00,NA,NA,85,6
"3487",2018-12-20 08:00:00,NA,NA,40,1
"3488",2018-12-20 09:00:00,NA,NA,133,12
"3489",2018-12-20 10:00:00,NA,NA,75,6
"3490",2018-12-20 11:00:00,NA,NA,NA,NA
"3491",2018-12-20 12:00:00,NA,NA,NA,NA
"3492",2018-12-20 13:00:00,NA,NA,88,8
"3493",2018-12-20 14:00:00,NA,NA,79,6
"3494",2018-12-20 15:00:00,NA,NA,74,5
"3495",2018-12-20 16:00:00,NA,NA,73,6
"3496",2018-12-20 17:00:00,NA,NA,312,5
"3497",2018-12-20 18:00:00,NA,NA,198,11
"3498",2018-12-20 19:00:00,NA,NA,40,7
"3499",2018-12-20 20:00:00,NA,NA,NA,NA
"3500",2018-12-20 21:00:00,NA,NA,NA,NA
"3501",2018-12-20 22:00:00,NA,NA,NA,NA
"3502",2018-12-20 23:00:00,NA,NA,70,5
"3503",2018-12-21 00:00:00,NA,NA,70,4
"3504",2018-12-21 01:00:00,NA,NA,78,3
"3505",2018-12-21 02:00:00,NA,NA,111,6
"3506",2018-12-21 03:00:00,NA,NA,100,7
"3507",2018-12-21 04:00:00,NA,NA,145,8
"3508",2018-12-21 05:00:00,NA,NA,165,16
"3509",2018-12-21 06:00:00,NA,NA,168,18
"3510",2018-12-21 07:00:00,NA,NA,184,16
"3511",2018-12-21 08:00:00,NA,NA,178,6
"3512",2018-12-21 09:00:00,NA,NA,67,7
"3513",2018-12-21 10:00:00,NA,NA,156,3
"3514",2018-12-21 11:00:00,NA,NA,20,2
"3515",2018-12-21 12:00:00,-1.6,56.7,0,284
"3516",2018-12-21 13:00:00,2.8,57.1,3,45
"3517",2018-12-21 14:00:00,-0.2,55.6,53,6
"3518",2018-12-21 15:00:00,-0.4,55.7,54,5
"3519",2018-12-21 16:00:00,1,55.8,58,6
"3520",2018-12-21 17:00:00,0.9,56.4,65,6
"3521",2018-12-21 18:00:00,0.7,57.2,85,3
"3522",2018-12-21 19:00:00,3.8,57.6,163,8
"3523",2018-12-21 20:00:00,2.1,57.2,111,7
"3524",2018-12-21 21:00:00,9.9,55.2,56,14
"3525",2018-12-21 22:00:00,6.2,54.3,54,16
"3526",2018-12-21 23:00:00,3.7,53.2,54,14
"3527",2018-12-22 00:00:00,8.3,51.7,55,10
"3528",2018-12-22 01:00:00,7.8,50.3,NA,NA
"3529",2018-12-22 02:00:00,5,50.3,NA,NA
"3530",2018-12-22 03:00:00,2.5,51.4,NA,NA
"3531",2018-12-22 04:00:00,5.4,50.1,NA,NA
"3532",2018-12-22 05:00:00,6.2,50.5,NA,NA
"3533",2018-12-22 06:00:00,4.2,51.1,NA,NA
"3534",2018-12-22 07:00:00,1.6,46.1,NA,NA
"3535",2018-12-22 08:00:00,1.8,43.7,NA,NA
"3536",2018-12-22 09:00:00,1.4,43.5,NA,NA
"3537",2018-12-22 10:00:00,-1.1,43.5,NA,NA
"3538",2018-12-22 11:00:00,NA,43.6,0,15
"3539",2018-12-22 12:00:00,2.7,43.1,353,16
"3540",2018-12-22 13:00:00,3.9,42.9,144,17
"3541",2018-12-22 14:00:00,3.6,43.2,146,18
"3542",2018-12-22 15:00:00,1,43.6,NA,NA
"3543",2018-12-22 16:00:00,1.6,43.1,NA,NA
"3544",2018-12-22 17:00:00,3.5,43,85,18
"3545",2018-12-22 18:00:00,4.5,43.1,145,18
"3546",2018-12-22 19:00:00,3.7,42.6,107,17
"3547",2018-12-22 20:00:00,-0.1,42,250,18
"3548",2018-12-22 21:00:00,1.6,41.8,279,17
"3549",2018-12-22 22:00:00,0.9,41.5,303,11
"3550",2018-12-22 23:00:00,-0.7,41.1,317,12
"3551",2018-12-23 00:00:00,2.2,40,326,16
"3552",2018-12-23 01:00:00,2.4,39.5,300,4
"3553",2018-12-23 02:00:00,1.9,39.2,NA,NA
"3554",2018-12-23 03:00:00,2.8,38.6,NA,NA
"3555",2018-12-23 04:00:00,0,38.2,NA,NA
"3556",2018-12-23 05:00:00,1.6,37.5,273,21
"3557",2018-12-23 06:00:00,1.8,37,146,6
"3558",2018-12-23 07:00:00,1.5,36.8,313,7
"3559",2018-12-23 08:00:00,-0.3,37.5,282,14
"3560",2018-12-23 09:00:00,-1.1,38.2,NA,NA
"3561",2018-12-23 10:00:00,2.8,38.9,NA,NA
"3562",2018-12-23 11:00:00,6.6,39.9,326,8
"3563",2018-12-23 12:00:00,5,41.2,353,11
"3564",2018-12-23 13:00:00,6.2,42.2,26,9
"3565",2018-12-23 14:00:00,5.4,43.1,75,17
"3566",2018-12-23 15:00:00,5.8,43.3,65,15
"3567",2018-12-23 16:00:00,5.3,42.6,NA,NA
"3568",2018-12-23 17:00:00,4.1,41.9,NA,NA
"3569",2018-12-23 18:00:00,7.9,41.2,45,11
"3570",2018-12-23 19:00:00,4.8,40.5,48,8
"3571",2018-12-23 20:00:00,4.3,40.3,111,8
"3572",2018-12-23 21:00:00,4.8,40,349,6
"3573",2018-12-23 22:00:00,6.9,39.8,353,10
"3574",2018-12-23 23:00:00,7.3,39.8,346,7
"3575",2018-12-24 00:00:00,8.6,37.4,59,2
"3576",2018-12-24 01:00:00,11.2,36.4,112,2
"3577",2018-12-24 02:00:00,12.6,36.3,256,5
"3578",2018-12-24 03:00:00,13.4,36.2,NA,NA
"3579",2018-12-24 04:00:00,11.8,36,89,3
"3580",2018-12-24 05:00:00,14.1,36.2,108,2
"3581",2018-12-24 06:00:00,13.6,36.6,311,1
"3582",2018-12-24 07:00:00,13.7,37.6,308,6
"3583",2018-12-24 08:00:00,14.1,38.5,287,14
"3584",2018-12-24 09:00:00,11.4,38.6,246,25
"3585",2018-12-24 10:00:00,13.9,39.2,128,15
"3586",2018-12-24 11:00:00,10.3,40,159,19
"3587",2018-12-24 12:00:00,6.1,42.1,80,16
"3588",2018-12-24 13:00:00,6.2,43.6,80,15
"3589",2018-12-24 14:00:00,3,43,133,18
"3590",2018-12-24 15:00:00,2.7,42.8,13,4
"3591",2018-12-24 16:00:00,4.2,42.7,266,16
"3592",2018-12-24 17:00:00,4.1,42,293,10
"3593",2018-12-24 18:00:00,4.4,41.3,294,13
"3594",2018-12-24 19:00:00,4.3,40,318,14
"3595",2018-12-24 20:00:00,4.7,39.3,326,9
"3596",2018-12-24 21:00:00,7.6,38.6,326,5
"3597",2018-12-24 22:00:00,9,38,224,5
"3598",2018-12-24 23:00:00,6.3,37.4,294,8
"3599",2018-12-25 00:00:00,3.7,36.9,302,8
"3600",2018-12-25 01:00:00,4.8,36.4,314,9
"3601",2018-12-25 02:00:00,3.4,36,315,10
"3602",2018-12-25 03:00:00,1,35.6,318,11
"3603",2018-12-25 04:00:00,1.1,35.1,323,12
"3604",2018-12-25 05:00:00,2.8,35,323,12
"3605",2018-12-25 06:00:00,3,35.2,319,12
"3606",2018-12-25 07:00:00,2.4,35.8,313,12
"3607",2018-12-25 08:00:00,3.9,36.5,317,10
"3608",2018-12-25 09:00:00,4.7,38,192,5
"3609",2018-12-25 10:00:00,3.3,38.8,NA,NA
"3610",2018-12-25 11:00:00,4.1,39.4,314,12
"3611",2018-12-25 12:00:00,1,39.8,298,14
"3612",2018-12-25 13:00:00,0.6,40.2,341,15
"3613",2018-12-25 14:00:00,2.2,39.9,333,9
"3614",2018-12-25 15:00:00,2.5,39.3,276,8
"3615",2018-12-25 16:00:00,3.8,38.1,182,7
"3616",2018-12-25 17:00:00,2.7,37.4,228,8
"3617",2018-12-25 18:00:00,1.9,37.5,289,14
"3618",2018-12-25 19:00:00,3.1,37.1,270,10
"3619",2018-12-25 20:00:00,1.8,36.2,335,11
"3620",2018-12-25 21:00:00,1.2,35.6,331,12
"3621",2018-12-25 22:00:00,3.7,35,337,13
"3622",2018-12-25 23:00:00,1,34.6,339,14
"3623",2018-12-26 00:00:00,2,33.8,340,13
"3624",2018-12-26 01:00:00,3.8,33.3,340,13
"3625",2018-12-26 02:00:00,2.1,33.1,340,12
"3626",2018-12-26 03:00:00,1.5,32.8,338,11
"3627",2018-12-26 04:00:00,2.8,32.7,339,10
"3628",2018-12-26 05:00:00,3.9,33.1,341,11
"3629",2018-12-26 06:00:00,4,34.3,343,11
"3630",2018-12-26 07:00:00,4.7,35.1,340,9
"3631",2018-12-26 08:00:00,4.6,36.1,337,8
"3632",2018-12-26 09:00:00,7.3,37.5,29,4
"3633",2018-12-26 10:00:00,8.5,38.7,349,2
"3634",2018-12-26 11:00:00,5.9,39.4,324,8
"3635",2018-12-26 12:00:00,5.7,39.9,336,12
"3636",2018-12-26 13:00:00,5.6,41.1,326,10
"3637",2018-12-26 14:00:00,7.3,41.6,262,10
"3638",2018-12-26 15:00:00,5.3,42.7,116,15
"3639",2018-12-26 16:00:00,4.5,42.2,58,15
"3640",2018-12-26 17:00:00,6.2,41.2,236,8
"3641",2018-12-26 18:00:00,8.8,41.3,341,11
"3642",2018-12-26 19:00:00,11.8,40.9,334,8
"3643",2018-12-26 20:00:00,14.1,40,317,7
"3644",2018-12-26 21:00:00,14,39.8,317,9
"3645",2018-12-26 22:00:00,11.5,39.3,323,6
"3646",2018-12-26 23:00:00,13.6,40.1,304,10
"3647",2018-12-27 00:00:00,13.9,41.2,332,5
"3648",2018-12-27 01:00:00,13.1,42,66,20
"3649",2018-12-27 02:00:00,11.7,41.7,60,21
"3650",2018-12-27 03:00:00,13.3,41.2,33,11
"3651",2018-12-27 04:00:00,11.1,41,342,12
"3652",2018-12-27 05:00:00,9.6,39.9,344,15
"3653",2018-12-27 06:00:00,8.8,39.1,356,8
"3654",2018-12-27 07:00:00,8,38.8,107,9
"3655",2018-12-27 08:00:00,8.2,39.6,250,10
"3656",2018-12-27 09:00:00,6.8,40.2,202,8
"3657",2018-12-27 10:00:00,4.3,40.5,221,9
"3658",2018-12-27 11:00:00,5.1,40.9,213,8
"3659",2018-12-27 12:00:00,4.9,41.6,11,8
"3660",2018-12-27 13:00:00,3.6,41.9,52,12
"3661",2018-12-27 14:00:00,7,43.1,86,14
"3662",2018-12-27 15:00:00,6.8,42.9,82,17
"3663",2018-12-27 16:00:00,5.5,40.7,241,3
"3664",2018-12-27 17:00:00,5.5,39.9,308,2
"3665",2018-12-27 18:00:00,10.1,39.6,161,4
"3666",2018-12-27 19:00:00,6.3,39.2,125,2
"3667",2018-12-27 20:00:00,9.9,39.1,77,3
"3668",2018-12-27 21:00:00,10.2,39.8,300,5
"3669",2018-12-27 22:00:00,6.6,41.3,68,16
"3670",2018-12-27 23:00:00,4.5,42.4,76,7
"3671",2018-12-28 00:00:00,4.5,43.1,154,4
"3672",2018-12-28 01:00:00,2.1,43.9,NA,NA
"3673",2018-12-28 02:00:00,3.8,44.5,NA,NA
"3674",2018-12-28 03:00:00,5.7,43.8,77,5
"3675",2018-12-28 04:00:00,4.5,43.7,71,7
"3676",2018-12-28 05:00:00,3.3,44.6,64,6
"3677",2018-12-28 06:00:00,3.8,45.6,26,12
"3678",2018-12-28 07:00:00,1.2,46.7,NA,NA
"3679",2018-12-28 08:00:00,5.1,48.7,37,11
"3680",2018-12-28 09:00:00,6.6,49.9,NA,NA
"3681",2018-12-28 10:00:00,11.8,51.2,NA,NA
"3682",2018-12-28 11:00:00,3.9,51.4,44,NA
"3683",2018-12-28 12:00:00,0.2,51.7,NA,NA
"3684",2018-12-28 13:00:00,NA,NA,53,10
"3685",2018-12-28 14:00:00,1.7,52.3,NA,NA
"3686",2018-12-28 15:00:00,1.4,52.2,NA,NA
"3687",2018-12-28 16:00:00,2.6,53.6,289,2
"3688",2018-12-28 17:00:00,2.9,54.4,NA,NA
"3689",2018-12-28 18:00:00,-0.5,54.3,NA,NA
"3690",2018-12-28 19:00:00,4.3,55.7,NA,NA
"3691",2018-12-28 20:00:00,1.7,57.1,183,4
"3692",2018-12-28 21:00:00,5.6,57.8,181,8
"3693",2018-12-28 22:00:00,8.7,57.7,192,7
"3694",2018-12-28 23:00:00,12.4,57.1,51,9
"3695",2018-12-29 00:00:00,8.5,56.5,55,16
"3696",2018-12-29 01:00:00,9.1,56.3,52,16
"3697",2018-12-29 02:00:00,6.9,55.3,52,12
"3698",2018-12-29 03:00:00,9.4,54.7,52,10
"3699",2018-12-29 04:00:00,9.6,53.8,61,8
"3700",2018-12-29 05:00:00,9.6,53.4,62,9
"3701",2018-12-29 06:00:00,9.3,53.3,51,7
"3702",2018-12-29 07:00:00,5.5,53,34,7
"3703",2018-12-29 08:00:00,4.7,52.7,52,9
"3704",2018-12-29 09:00:00,2,51.3,NA,NA
"3705",2018-12-29 10:00:00,2.1,49.2,42,12
"3706",2018-12-29 11:00:00,2.8,48.1,3,12
"3707",2018-12-29 12:00:00,2.7,49.1,39,12
"3708",2018-12-29 13:00:00,1.5,48.4,38,12
"3709",2018-12-29 14:00:00,2.8,47.8,43,11
"3710",2018-12-29 15:00:00,1.4,47.4,34,12
"3711",2018-12-29 16:00:00,-0.9,46.1,38,10
"3712",2018-12-29 17:00:00,1.2,45.1,NA,NA
"3713",2018-12-29 18:00:00,-1.8,44.5,NA,NA
"3714",2018-12-29 19:00:00,0.5,43.8,53,13
"3715",2018-12-29 20:00:00,2.7,42.5,51,14
"3716",2018-12-29 21:00:00,1.8,41.5,309,11
"3717",2018-12-29 22:00:00,1.3,40.6,344,15
"3718",2018-12-29 23:00:00,0.8,39.8,345,20
"3719",2018-12-30 00:00:00,0,39.1,5,9
"3720",2018-12-30 01:00:00,-3.8,38,20,6
"3721",2018-12-30 02:00:00,2.3,37.1,40,10
"3722",2018-12-30 03:00:00,2.5,36,3,6
"3723",2018-12-30 04:00:00,2.5,35.6,25,10
"3724",2018-12-30 05:00:00,3.8,35.6,21,11
"3725",2018-12-30 06:00:00,5.1,35.3,27,9
"3726",2018-12-30 07:00:00,3.3,35,15,10
"3727",2018-12-30 08:00:00,8.6,34.5,0,9
"3728",2018-12-30 09:00:00,-2.1,32.9,358,10
"3729",2018-12-30 10:00:00,4.2,33.6,351,10
"3730",2018-12-30 11:00:00,2.8,34.6,344,8
"3731",2018-12-30 12:00:00,2.1,36.2,346,5
"3732",2018-12-30 13:00:00,4,37.2,45,7
"3733",2018-12-30 14:00:00,6.6,37.6,84,6
"3734",2018-12-30 15:00:00,6.7,37.6,79,10
"3735",2018-12-30 16:00:00,5.7,37.5,79,10
"3736",2018-12-30 17:00:00,4.9,37.6,90,6
"3737",2018-12-30 18:00:00,5.2,37.7,111,3
"3738",2018-12-30 19:00:00,8.4,38,111,4
"3739",2018-12-30 20:00:00,9.7,37.6,118,3
"3740",2018-12-30 21:00:00,10.9,37.5,104,4
"3741",2018-12-30 22:00:00,9.2,37.5,111,3
"3742",2018-12-30 23:00:00,13.1,38.3,132,5
"3743",2018-12-31 00:00:00,12,38.7,132,4
"3744",2018-12-31 01:00:00,11.2,38.4,104,2
"3745",2018-12-31 02:00:00,11.4,38.3,120,3
"3746",2018-12-31 03:00:00,15,37.2,99,3
"3747",2018-12-31 04:00:00,15.5,36.6,76,4
"3748",2018-12-31 05:00:00,15.4,35.3,189,5
"3749",2018-12-31 06:00:00,19.1,34.7,197,7
"3750",2018-12-31 07:00:00,20.9,35.5,25,7
"3751",2018-12-31 08:00:00,20.8,37.5,325,4
"3752",2018-12-31 09:00:00,18.3,42.1,63,10
"3753",2018-12-31 10:00:00,14.2,43.8,NA,NA
"3754",2018-12-31 11:00:00,4.6,44.5,NA,NA
"3755",2018-12-31 12:00:00,5.3,44.5,NA,NA
"3756",2018-12-31 13:00:00,0.6,44.5,NA,NA
"3757",2018-12-31 14:00:00,0.8,43.5,NA,NA
"3758",2018-12-31 15:00:00,2.4,43.1,74,4
"3759",2018-12-31 16:00:00,3,43.3,71,4
"3760",2018-12-31 17:00:00,4.7,43.3,66,5
"3761",2018-12-31 18:00:00,6.3,43.5,69,5
"3762",2018-12-31 19:00:00,7.7,43.6,NA,NA
"3763",2018-12-31 20:00:00,1.2,44.5,88,2
"3764",2018-12-31 21:00:00,2.6,44.8,67,3
"3765",2018-12-31 22:00:00,1.1,45.4,58,3
"3766",2018-12-31 23:00:00,3.3,47.2,52,3
