Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
New Delhi,PM2.5 - Principal,2019-03-30 03:00 AM,2019,3,30,3,103.6,176,Unhealthy,111,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-03-30 04:00 AM,2019,3,30,4,105.8,177,Unhealthy,108,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-03-30 05:00 AM,2019,3,30,5,107.9,178,Unhealthy,110,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-03-30 06:00 AM,2019,3,30,6,109.4,179,Unhealthy,111,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-03-30 07:00 AM,2019,3,30,7,117.2,183,Unhealthy,125,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-03-30 08:00 AM,2019,3,30,8,136.6,193,Unhealthy,156,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-03-30 09:00 AM,2019,3,30,9,123.3,186,Unhealthy,110,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-03-30 10:00 AM,2019,3,30,10,97.1,172,Unhealthy,71,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-03-30 11:00 AM,2019,3,30,11,77.5,162,Unhealthy,58,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-03-30 12:00 PM,2019,3,30,12,64.7,156,Unhealthy,52,UG/M3,1 Hr,Valid
